# Residuals  
# Time       	p            	Ux           	Uy           	Uz           
1            	1.000000e+00	2.946690e-02	4.091110e-02	2.987760e-02
2            	3.747520e-02	1.473620e-02	1.503270e-02	1.152270e-02
3            	2.101490e-02	9.429660e-03	9.431100e-03	6.881810e-03
4            	1.878340e-02	7.308770e-03	7.103780e-03	4.991720e-03
5            	1.255110e-02	6.460470e-03	6.542580e-03	4.462360e-03
6            	9.872560e-03	5.588560e-03	5.981800e-03	3.847810e-03
7            	7.600920e-03	5.042240e-03	5.579110e-03	3.536880e-03
8            	6.139880e-03	4.701140e-03	5.525930e-03	3.387630e-03
9            	5.194670e-03	4.408660e-03	5.465100e-03	3.265070e-03
10           	4.746930e-03	4.202800e-03	5.405010e-03	3.207160e-03
11           	4.677620e-03	4.044410e-03	5.373980e-03	3.165420e-03
12           	4.630550e-03	3.921910e-03	5.384290e-03	3.136110e-03
13           	4.781700e-03	3.825270e-03	5.413620e-03	3.134130e-03
14           	4.675370e-03	3.729350e-03	5.459020e-03	3.127690e-03
15           	4.650770e-03	3.643260e-03	5.493020e-03	3.131540e-03
16           	4.652970e-03	3.557630e-03	5.545250e-03	3.131990e-03
17           	4.475530e-03	3.479580e-03	5.567970e-03	3.132770e-03
18           	4.272320e-03	3.371810e-03	5.586420e-03	3.117080e-03
19           	4.206390e-03	3.290280e-03	5.619180e-03	3.123280e-03
20           	3.926330e-03	3.202440e-03	5.621910e-03	3.112500e-03
21           	3.824850e-03	3.110770e-03	5.617440e-03	3.091290e-03
22           	3.768040e-03	3.035850e-03	5.603910e-03	3.072750e-03
23           	3.740540e-03	2.962360e-03	5.609270e-03	3.066070e-03
24           	3.732390e-03	2.901500e-03	5.602030e-03	3.040980e-03
25           	3.750910e-03	2.848200e-03	5.607550e-03	3.053730e-03
26           	3.815770e-03	2.787100e-03	5.630970e-03	3.047280e-03
27           	4.151130e-03	2.732980e-03	5.649000e-03	3.050700e-03
28           	4.348070e-03	2.689830e-03	5.669760e-03	3.055330e-03
29           	4.230430e-03	2.643440e-03	5.686000e-03	3.066180e-03
30           	4.388060e-03	2.606400e-03	5.719420e-03	3.079930e-03
31           	4.449460e-03	2.585080e-03	5.758700e-03	3.107860e-03
32           	4.479900e-03	2.550880e-03	5.776530e-03	3.118040e-03
33           	4.388770e-03	2.539690e-03	5.837300e-03	3.167320e-03
34           	4.418310e-03	2.508950e-03	5.861720e-03	3.188110e-03
35           	4.297760e-03	2.489810e-03	5.934150e-03	3.235140e-03
36           	4.142400e-03	2.456520e-03	5.948540e-03	3.245530e-03
37           	4.140730e-03	2.453310e-03	5.998970e-03	3.297830e-03
38           	4.234940e-03	2.430180e-03	6.022660e-03	3.311060e-03
39           	4.000340e-03	2.413800e-03	6.057600e-03	3.340160e-03
40           	3.960350e-03	2.390560e-03	6.080760e-03	3.348580e-03
41           	3.938200e-03	2.371180e-03	6.110520e-03	3.374770e-03
42           	4.065270e-03	2.349400e-03	6.134170e-03	3.385470e-03
43           	4.062070e-03	2.337220e-03	6.160560e-03	3.404080e-03
44           	4.119510e-03	2.323660e-03	6.182700e-03	3.411990e-03
45           	4.182310e-03	2.310010e-03	6.212190e-03	3.431240e-03
46           	4.101330e-03	2.291570e-03	6.227930e-03	3.434620e-03
47           	3.936700e-03	2.280920e-03	6.249610e-03	3.447210e-03
48           	3.996230e-03	2.272230e-03	6.259410e-03	3.449700e-03
49           	3.951380e-03	2.265860e-03	6.279070e-03	3.462780e-03
50           	4.092470e-03	2.252180e-03	6.274040e-03	3.460040e-03
51           	4.245970e-03	2.245860e-03	6.285980e-03	3.476510e-03
52           	4.383410e-03	2.233970e-03	6.281560e-03	3.474660e-03
53           	4.286950e-03	2.227130e-03	6.278700e-03	3.484980e-03
54           	4.326100e-03	2.212310e-03	6.266450e-03	3.480360e-03
55           	4.383880e-03	2.207010e-03	6.260680e-03	3.492340e-03
56           	4.300530e-03	2.199710e-03	6.236230e-03	3.487860e-03
57           	4.569400e-03	2.198890e-03	6.222500e-03	3.503030e-03
58           	4.460790e-03	2.188950e-03	6.199550e-03	3.498980e-03
59           	4.651180e-03	2.183860e-03	6.187130e-03	3.510770e-03
60           	4.444890e-03	2.174470e-03	6.161530e-03	3.509510e-03
61           	4.539090e-03	2.167760e-03	6.143200e-03	3.513840e-03
62           	4.469270e-03	2.160880e-03	6.118900e-03	3.514710e-03
63           	4.290440e-03	2.159290e-03	6.109770e-03	3.529560e-03
64           	4.368310e-03	2.155820e-03	6.089550e-03	3.532800e-03
65           	4.155940e-03	2.154990e-03	6.077750e-03	3.545380e-03
66           	4.326280e-03	2.153250e-03	6.056230e-03	3.554100e-03
67           	4.202530e-03	2.148550e-03	6.041540e-03	3.565160e-03
68           	4.301110e-03	2.145820e-03	6.023410e-03	3.575310e-03
69           	4.273570e-03	2.144160e-03	6.024110e-03	3.592500e-03
70           	4.258790e-03	2.146940e-03	6.019430e-03	3.610710e-03
71           	4.386610e-03	2.149990e-03	6.025100e-03	3.638990e-03
72           	4.305470e-03	2.147370e-03	6.011460e-03	3.654220e-03
73           	4.470860e-03	2.145670e-03	6.002910e-03	3.678080e-03
74           	4.510920e-03	2.146530e-03	5.996070e-03	3.693290e-03
75           	4.559240e-03	2.149310e-03	5.986460e-03	3.718280e-03
76           	4.710760e-03	2.149540e-03	5.981640e-03	3.732520e-03
77           	4.651920e-03	2.142230e-03	5.974750e-03	3.751610e-03
78           	4.735590e-03	2.144830e-03	5.976940e-03	3.771600e-03
79           	4.664440e-03	2.147510e-03	5.987720e-03	3.808560e-03
80           	4.847150e-03	2.151390e-03	5.994500e-03	3.830680e-03
81           	4.820830e-03	2.154100e-03	5.998190e-03	3.867030e-03
82           	4.938460e-03	2.157610e-03	6.014070e-03	3.895530e-03
83           	5.136530e-03	2.159720e-03	6.025990e-03	3.936980e-03
84           	5.091240e-03	2.164260e-03	6.033210e-03	3.970030e-03
85           	5.273350e-03	2.169600e-03	6.058120e-03	4.012740e-03
86           	5.300650e-03	2.173680e-03	6.074030e-03	4.046680e-03
87           	5.712550e-03	2.182490e-03	6.098190e-03	4.095790e-03
88           	5.394300e-03	2.183680e-03	6.104830e-03	4.124430e-03
89           	5.603210e-03	2.188390e-03	6.116020e-03	4.155930e-03
90           	5.395440e-03	2.193770e-03	6.134170e-03	4.193300e-03
91           	5.673040e-03	2.199860e-03	6.145230e-03	4.229240e-03
92           	5.763310e-03	2.208560e-03	6.154530e-03	4.261480e-03
93           	5.794750e-03	2.214840e-03	6.172490e-03	4.301620e-03
94           	5.788310e-03	2.221110e-03	6.171700e-03	4.339720e-03
95           	5.877950e-03	2.223560e-03	6.181980e-03	4.372580e-03
96           	5.974650e-03	2.226170e-03	6.182490e-03	4.393890e-03
97           	5.946490e-03	2.234650e-03	6.202970e-03	4.428440e-03
98           	5.913930e-03	2.239620e-03	6.202800e-03	4.455380e-03
99           	6.160540e-03	2.245590e-03	6.219020e-03	4.488920e-03
100          	6.243780e-03	2.253620e-03	6.220850e-03	4.523110e-03
101          	6.398520e-03	2.260350e-03	6.222640e-03	4.553990e-03
102          	6.548900e-03	2.259570e-03	6.211130e-03	4.565380e-03
103          	7.008720e-03	2.265580e-03	6.224360e-03	4.591600e-03
104          	6.785520e-03	2.269370e-03	6.219950e-03	4.595570e-03
105          	6.809060e-03	2.280550e-03	6.236310e-03	4.625500e-03
106          	6.924730e-03	2.275560e-03	6.234240e-03	4.630570e-03
107          	6.824210e-03	2.280380e-03	6.242090e-03	4.640710e-03
108          	6.996180e-03	2.277180e-03	6.229360e-03	4.639110e-03
109          	7.198880e-03	2.277050e-03	6.224880e-03	4.648490e-03
110          	7.278120e-03	2.277830e-03	6.225640e-03	4.658610e-03
111          	7.284670e-03	2.281930e-03	6.242850e-03	4.663470e-03
112          	7.418540e-03	2.274680e-03	6.239770e-03	4.652980e-03
113          	7.758270e-03	2.275220e-03	6.245810e-03	4.654780e-03
114          	7.488540e-03	2.266610e-03	6.228250e-03	4.653670e-03
115          	7.823940e-03	2.269490e-03	6.236210e-03	4.650950e-03
116          	7.580890e-03	2.255350e-03	6.235090e-03	4.648470e-03
117          	7.858250e-03	2.259850e-03	6.250910e-03	4.644140e-03
118          	7.774660e-03	2.250680e-03	6.232530e-03	4.639520e-03
119          	7.984170e-03	2.244460e-03	6.238250e-03	4.636410e-03
120          	7.561340e-03	2.243450e-03	6.249720e-03	4.643450e-03
121          	8.119420e-03	2.239040e-03	6.265910e-03	4.651470e-03
122          	8.180960e-03	2.236900e-03	6.265090e-03	4.663000e-03
123          	7.760460e-03	2.231980e-03	6.277570e-03	4.665050e-03
124          	7.738260e-03	2.224860e-03	6.277830e-03	4.673140e-03
125          	7.857450e-03	2.226700e-03	6.295260e-03	4.681700e-03
126          	8.026770e-03	2.222300e-03	6.311640e-03	4.692360e-03
127          	8.095460e-03	2.236960e-03	6.341470e-03	4.706940e-03
128          	7.610980e-03	2.221470e-03	6.335570e-03	4.692570e-03
129          	8.310180e-03	2.230920e-03	6.358040e-03	4.707190e-03
130          	7.795660e-03	2.214890e-03	6.357550e-03	4.688430e-03
131          	8.094260e-03	2.226470e-03	6.381580e-03	4.699710e-03
132          	8.036540e-03	2.234520e-03	6.400170e-03	4.706000e-03
133          	8.378140e-03	2.225400e-03	6.407660e-03	4.700610e-03
134          	7.853530e-03	2.232670e-03	6.424510e-03	4.703780e-03
135          	8.621800e-03	2.238330e-03	6.426910e-03	4.710830e-03
136          	8.122980e-03	2.234640e-03	6.434130e-03	4.706790e-03
137          	8.001990e-03	2.241350e-03	6.447370e-03	4.712690e-03
138          	7.915530e-03	2.242870e-03	6.472680e-03	4.721140e-03
139          	8.354780e-03	2.252410e-03	6.498140e-03	4.738290e-03
140          	7.961120e-03	2.252460e-03	6.531530e-03	4.749650e-03
141          	8.203030e-03	2.241030e-03	6.516360e-03	4.740560e-03
142          	8.041560e-03	2.242050e-03	6.548940e-03	4.747390e-03
143          	8.237160e-03	2.232590e-03	6.531470e-03	4.729050e-03
144          	8.764770e-03	2.235120e-03	6.550910e-03	4.739580e-03
145          	7.956630e-03	2.224980e-03	6.555280e-03	4.720060e-03
146          	8.473500e-03	2.215890e-03	6.536030e-03	4.710280e-03
147          	8.079290e-03	2.214120e-03	6.532830e-03	4.706930e-03
148          	8.355200e-03	2.200790e-03	6.508470e-03	4.692490e-03
149          	7.975300e-03	2.191550e-03	6.497200e-03	4.668020e-03
150          	8.418640e-03	2.180040e-03	6.458220e-03	4.643070e-03
151          	8.135200e-03	2.180210e-03	6.442950e-03	4.630230e-03
152          	8.112150e-03	2.166770e-03	6.404940e-03	4.604750e-03
153          	8.292420e-03	2.174820e-03	6.408150e-03	4.599420e-03
154          	7.744170e-03	2.150230e-03	6.362230e-03	4.566050e-03
155          	8.025180e-03	2.152990e-03	6.365510e-03	4.562810e-03
156          	7.539230e-03	2.131230e-03	6.334210e-03	4.521220e-03
157          	7.960870e-03	2.125130e-03	6.324560e-03	4.505210e-03
158          	7.281170e-03	2.117670e-03	6.304640e-03	4.483080e-03
159          	7.852900e-03	2.111410e-03	6.292730e-03	4.469700e-03
160          	7.374340e-03	2.102680e-03	6.275610e-03	4.441380e-03
161          	8.026440e-03	2.097730e-03	6.258300e-03	4.422840e-03
162          	7.163000e-03	2.084040e-03	6.235150e-03	4.395970e-03
163          	7.746690e-03	2.077250e-03	6.214320e-03	4.379080e-03
164          	7.106200e-03	2.069930e-03	6.191880e-03	4.350010e-03
165          	7.634350e-03	2.059210e-03	6.173940e-03	4.330640e-03
166          	6.981390e-03	2.049300e-03	6.154130e-03	4.301750e-03
167          	7.390500e-03	2.037040e-03	6.135130e-03	4.280540e-03
168          	7.066580e-03	2.033770e-03	6.115380e-03	4.262340e-03
169          	7.470700e-03	2.027380e-03	6.097650e-03	4.250660e-03
170          	6.974490e-03	2.022060e-03	6.086210e-03	4.228720e-03
171          	7.345320e-03	2.013040e-03	6.065370e-03	4.213050e-03
172          	7.144090e-03	2.009290e-03	6.050040e-03	4.197710e-03
173          	7.253340e-03	2.003680e-03	6.024080e-03	4.185140e-03
174          	7.213260e-03	1.994950e-03	6.014070e-03	4.172040e-03
175          	7.258800e-03	1.988890e-03	5.989350e-03	4.154940e-03
176          	7.213990e-03	1.981700e-03	5.963140e-03	4.143620e-03
177          	7.378350e-03	1.975950e-03	5.937620e-03	4.128390e-03
178          	7.393510e-03	1.966840e-03	5.908470e-03	4.119990e-03
179          	7.144120e-03	1.957970e-03	5.871290e-03	4.097800e-03
180          	7.193010e-03	1.953900e-03	5.854870e-03	4.084080e-03
181          	7.055640e-03	1.950130e-03	5.834680e-03	4.070310e-03
182          	7.268320e-03	1.942660e-03	5.813370e-03	4.055090e-03
183          	7.037980e-03	1.939090e-03	5.785130e-03	4.048290e-03
184          	7.352190e-03	1.934400e-03	5.767740e-03	4.038220e-03
185          	7.303630e-03	1.933240e-03	5.755270e-03	4.035980e-03
186          	7.380100e-03	1.920210e-03	5.721540e-03	4.019340e-03
187          	7.361010e-03	1.910720e-03	5.689200e-03	4.017690e-03
188          	7.373530e-03	1.904390e-03	5.659280e-03	4.003950e-03
189          	7.213140e-03	1.904990e-03	5.639880e-03	4.003740e-03
190          	7.313370e-03	1.895180e-03	5.605540e-03	3.988890e-03
191          	7.256210e-03	1.896630e-03	5.550300e-03	3.979210e-03
192          	7.384600e-03	1.892560e-03	5.533050e-03	3.957630e-03
193          	7.309760e-03	1.890760e-03	5.497850e-03	3.939340e-03
194          	7.599360e-03	1.890650e-03	5.489970e-03	3.926110e-03
195          	7.690400e-03	1.891030e-03	5.454130e-03	3.918930e-03
196          	7.809770e-03	1.890560e-03	5.455510e-03	3.906660e-03
197          	7.735960e-03	1.887940e-03	5.418010e-03	3.885140e-03
198          	8.075720e-03	1.881230e-03	5.411520e-03	3.866400e-03
199          	7.792490e-03	1.881270e-03	5.358350e-03	3.856540e-03
200          	7.806410e-03	1.875150e-03	5.359450e-03	3.847200e-03
201          	7.560570e-03	1.863480e-03	5.285840e-03	3.836900e-03
202          	7.538900e-03	1.860880e-03	5.275710e-03	3.825910e-03
203          	7.485940e-03	1.857290e-03	5.229670e-03	3.827350e-03
204          	7.434460e-03	1.853930e-03	5.212090e-03	3.828520e-03
205          	7.495320e-03	1.850810e-03	5.165190e-03	3.823580e-03
206          	7.270450e-03	1.853670e-03	5.170510e-03	3.832740e-03
207          	7.469990e-03	1.853590e-03	5.139380e-03	3.824000e-03
208          	7.458480e-03	1.853850e-03	5.137110e-03	3.825650e-03
209          	7.347000e-03	1.858390e-03	5.108520e-03	3.824480e-03
210          	7.512870e-03	1.851110e-03	5.114830e-03	3.823720e-03
211          	7.316250e-03	1.848280e-03	5.075860e-03	3.823000e-03
212          	7.433740e-03	1.843030e-03	5.079370e-03	3.823450e-03
213          	7.431570e-03	1.845670e-03	5.051550e-03	3.823970e-03
214          	7.577950e-03	1.839870e-03	5.075690e-03	3.820400e-03
215          	7.518730e-03	1.840200e-03	5.053090e-03	3.814350e-03
216          	7.301440e-03	1.831950e-03	5.055510e-03	3.812570e-03
217          	7.360410e-03	1.831580e-03	5.018110e-03	3.813010e-03
218          	7.320050e-03	1.819060e-03	5.014570e-03	3.789470e-03
219          	7.238770e-03	1.812710e-03	4.975740e-03	3.781070e-03
220          	7.259310e-03	1.803900e-03	4.981110e-03	3.766490e-03
221          	7.193840e-03	1.791450e-03	4.941660e-03	3.746610e-03
222          	7.074010e-03	1.777060e-03	4.940050e-03	3.723130e-03
223          	7.143400e-03	1.765150e-03	4.897950e-03	3.709720e-03
224          	6.939100e-03	1.751070e-03	4.892340e-03	3.678010e-03
225          	7.081610e-03	1.739640e-03	4.844590e-03	3.662760e-03
226          	6.838600e-03	1.723330e-03	4.836200e-03	3.624360e-03
227          	6.882440e-03	1.711850e-03	4.779200e-03	3.609100e-03
228          	6.790250e-03	1.698530e-03	4.764320e-03	3.562690e-03
229          	6.695380e-03	1.684590e-03	4.713230e-03	3.539340e-03
230          	6.676770e-03	1.673540e-03	4.687420e-03	3.506760e-03
231          	6.763820e-03	1.664280e-03	4.656620e-03	3.486590e-03
232          	6.787170e-03	1.649860e-03	4.636380e-03	3.447130e-03
233          	6.875650e-03	1.639560e-03	4.608360e-03	3.419960e-03
234          	6.953620e-03	1.624740e-03	4.576930e-03	3.381630e-03
235          	6.954670e-03	1.614240e-03	4.539730e-03	3.357130e-03
236          	6.839490e-03	1.599080e-03	4.522060e-03	3.316760e-03
237          	6.869030e-03	1.590100e-03	4.489360e-03	3.290140e-03
238          	6.749570e-03	1.569830e-03	4.467690e-03	3.257830e-03
239          	6.881400e-03	1.559810e-03	4.436840e-03	3.234590e-03
240          	6.513490e-03	1.545500e-03	4.410310e-03	3.207770e-03
241          	6.746690e-03	1.531710e-03	4.370050e-03	3.174570e-03
242          	6.568550e-03	1.519350e-03	4.328850e-03	3.148510e-03
243          	6.694600e-03	1.503090e-03	4.295670e-03	3.126700e-03
244          	6.575470e-03	1.486360e-03	4.267020e-03	3.100330e-03
245          	6.499340e-03	1.468330e-03	4.237640e-03	3.067640e-03
246          	6.539940e-03	1.453940e-03	4.202430e-03	3.044100e-03
247          	6.516980e-03	1.441870e-03	4.175300e-03	3.018720e-03
248          	6.539360e-03	1.429290e-03	4.143310e-03	3.015150e-03
249          	6.459800e-03	1.417210e-03	4.123870e-03	2.985230e-03
250          	6.517350e-03	1.407310e-03	4.104190e-03	2.977470e-03
251          	6.554120e-03	1.398070e-03	4.077390e-03	2.958860e-03
252          	6.571180e-03	1.389820e-03	4.054540e-03	2.951110e-03
253          	6.660480e-03	1.386860e-03	4.024650e-03	2.940940e-03
254          	6.492370e-03	1.376070e-03	3.999800e-03	2.919840e-03
255          	6.730280e-03	1.370530e-03	3.974570e-03	2.911020e-03
256          	6.455470e-03	1.365280e-03	3.961600e-03	2.890430e-03
257          	6.768330e-03	1.358000e-03	3.933540e-03	2.885630e-03
258          	6.530330e-03	1.356410e-03	3.950530e-03	2.875640e-03
259          	6.577280e-03	1.346920e-03	3.896000e-03	2.870510e-03
260          	6.441440e-03	1.336050e-03	3.889660e-03	2.864390e-03
261          	6.605170e-03	1.337450e-03	3.868550e-03	2.862180e-03
262          	6.577600e-03	1.331340e-03	3.873500e-03	2.846130e-03
263          	6.499420e-03	1.336090e-03	3.860770e-03	2.848720e-03
264          	6.605990e-03	1.331740e-03	3.863930e-03	2.846470e-03
265          	6.471130e-03	1.327070e-03	3.847850e-03	2.842420e-03
266          	6.543330e-03	1.322550e-03	3.849180e-03	2.819950e-03
267          	6.380000e-03	1.317790e-03	3.840590e-03	2.820640e-03
268          	6.373890e-03	1.305730e-03	3.831480e-03	2.803190e-03
269          	6.394390e-03	1.300950e-03	3.824580e-03	2.794500e-03
270          	6.368300e-03	1.296080e-03	3.819420e-03	2.759890e-03
271          	6.194100e-03	1.285010e-03	3.803600e-03	2.755710e-03
272          	6.377440e-03	1.274660e-03	3.781410e-03	2.729970e-03
273          	6.100730e-03	1.267350e-03	3.776870e-03	2.719580e-03
274          	6.308140e-03	1.263360e-03	3.764620e-03	2.691470e-03
275          	6.160400e-03	1.248390e-03	3.749700e-03	2.692740e-03
276          	6.400850e-03	1.236930e-03	3.723960e-03	2.681160e-03
277          	6.215990e-03	1.228060e-03	3.720200e-03	2.671030e-03
278          	6.399140e-03	1.218200e-03	3.687730e-03	2.646860e-03
279          	6.148120e-03	1.208530e-03	3.687250e-03	2.629270e-03
280          	6.463580e-03	1.194550e-03	3.651680e-03	2.608280e-03
281          	5.984330e-03	1.186770e-03	3.646380e-03	2.617190e-03
282          	6.323340e-03	1.182880e-03	3.625760e-03	2.596350e-03
283          	6.132180e-03	1.175910e-03	3.619240e-03	2.595150e-03
284          	6.267390e-03	1.159300e-03	3.591470e-03	2.569670e-03
285          	6.032130e-03	1.157650e-03	3.579190e-03	2.572700e-03
286          	6.186110e-03	1.142540e-03	3.544300e-03	2.547350e-03
287          	5.819530e-03	1.142390e-03	3.530960e-03	2.540730e-03
288          	5.958100e-03	1.130110e-03	3.495570e-03	2.525490e-03
289          	5.829870e-03	1.132940e-03	3.495370e-03	2.533950e-03
290          	5.959230e-03	1.119520e-03	3.473420e-03	2.509160e-03
291          	5.822960e-03	1.118560e-03	3.470090e-03	2.511100e-03
292          	5.802070e-03	1.107820e-03	3.451380e-03	2.493760e-03
293          	5.779470e-03	1.109610e-03	3.451960e-03	2.508690e-03
294          	5.961590e-03	1.100530e-03	3.461440e-03	2.499090e-03
295          	5.812110e-03	1.102680e-03	3.454350e-03	2.501210e-03
296          	5.980790e-03	1.096760e-03	3.459710e-03	2.495850e-03
297          	5.899060e-03	1.096120e-03	3.452770e-03	2.514320e-03
298          	5.962760e-03	1.094340e-03	3.449990e-03	2.510160e-03
299          	5.935930e-03	1.100440e-03	3.450230e-03	2.526160e-03
300          	6.122980e-03	1.099210e-03	3.450300e-03	2.515290e-03
301          	6.050260e-03	1.103520e-03	3.440340e-03	2.517630e-03
302          	5.959680e-03	1.105270e-03	3.432210e-03	2.514590e-03
303          	6.226810e-03	1.108380e-03	3.413680e-03	2.532220e-03
304          	6.090670e-03	1.107530e-03	3.414460e-03	2.534070e-03
305          	6.287760e-03	1.112280e-03	3.414840e-03	2.549810e-03
306          	6.269190e-03	1.111530e-03	3.414450e-03	2.551670e-03
307          	6.420100e-03	1.116590e-03	3.421950e-03	2.546010e-03
308          	6.343210e-03	1.109940e-03	3.417010e-03	2.541940e-03
309          	6.484190e-03	1.115260e-03	3.416610e-03	2.555290e-03
310          	6.213790e-03	1.102380e-03	3.398470e-03	2.529480e-03
311          	6.428610e-03	1.104670e-03	3.394360e-03	2.528660e-03
312          	6.268760e-03	1.094960e-03	3.390140e-03	2.505010e-03
313          	6.446200e-03	1.094350e-03	3.381760e-03	2.496610e-03
314          	6.361480e-03	1.084080e-03	3.362090e-03	2.469390e-03
315          	6.404690e-03	1.079520e-03	3.361500e-03	2.458150e-03
316          	6.484190e-03	1.071140e-03	3.336320e-03	2.431970e-03
317          	6.315050e-03	1.061000e-03	3.317190e-03	2.408320e-03
318          	6.342120e-03	1.051670e-03	3.277210e-03	2.378940e-03
319          	6.343060e-03	1.043260e-03	3.258070e-03	2.372450e-03
320          	6.399910e-03	1.035240e-03	3.242340e-03	2.343180e-03
321          	6.294870e-03	1.032580e-03	3.245730e-03	2.337460e-03
322          	6.352510e-03	1.017830e-03	3.212240e-03	2.308200e-03
323          	6.290160e-03	1.008270e-03	3.201710e-03	2.298060e-03
324          	6.386300e-03	1.001920e-03	3.180670e-03	2.281150e-03
325          	6.162880e-03	9.940730e-04	3.177040e-03	2.278380e-03
326          	6.336790e-03	9.862440e-04	3.150560e-03	2.258450e-03
327          	6.032100e-03	9.772220e-04	3.139450e-03	2.264050e-03
328          	6.276300e-03	9.715050e-04	3.112810e-03	2.253500e-03
329          	6.004540e-03	9.733510e-04	3.112550e-03	2.268830e-03
330          	6.221660e-03	9.678920e-04	3.081720e-03	2.255850e-03
331          	5.940730e-03	9.620700e-04	3.072440e-03	2.258730e-03
332          	6.207300e-03	9.561180e-04	3.054210e-03	2.250080e-03
333          	5.899480e-03	9.573410e-04	3.050700e-03	2.266950e-03
334          	6.067330e-03	9.510870e-04	3.033670e-03	2.251230e-03
335          	5.809540e-03	9.467640e-04	3.016220e-03	2.260920e-03
336          	5.864620e-03	9.392650e-04	2.992630e-03	2.246590e-03
337          	5.891480e-03	9.418320e-04	2.994630e-03	2.265480e-03
338          	6.002120e-03	9.347390e-04	2.985460e-03	2.253630e-03
339          	5.769550e-03	9.319290e-04	2.975940e-03	2.263900e-03
340          	5.886120e-03	9.272070e-04	2.961460e-03	2.253830e-03
341          	5.705800e-03	9.283900e-04	2.962520e-03	2.277480e-03
342          	5.913490e-03	9.250340e-04	2.956010e-03	2.272390e-03
343          	5.653290e-03	9.227890e-04	2.961840e-03	2.291120e-03
344          	5.845160e-03	9.200030e-04	2.957070e-03	2.286840e-03
345          	5.734190e-03	9.235620e-04	2.982280e-03	2.309340e-03
346          	5.832750e-03	9.183330e-04	2.979220e-03	2.304070e-03
347          	5.674740e-03	9.186310e-04	2.988290e-03	2.314840e-03
348          	5.698050e-03	9.134860e-04	2.984710e-03	2.309480e-03
349          	5.555230e-03	9.117440e-04	2.984980e-03	2.310590e-03
350          	5.655100e-03	9.034530e-04	2.987770e-03	2.288880e-03
351          	5.514500e-03	9.004230e-04	2.986040e-03	2.282240e-03
352          	5.634940e-03	8.917310e-04	2.986230e-03	2.268590e-03
353          	5.565130e-03	8.914280e-04	2.980460e-03	2.273130e-03
354          	5.563310e-03	8.850000e-04	2.987590e-03	2.255630e-03
355          	5.500310e-03	8.842450e-04	2.990230e-03	2.258830e-03
356          	5.645810e-03	8.834440e-04	2.996360e-03	2.253130e-03
357          	5.535910e-03	8.844150e-04	2.996860e-03	2.261630e-03
358          	5.637240e-03	8.803650e-04	3.007820e-03	2.252460e-03
359          	5.549010e-03	8.802260e-04	3.002710e-03	2.260730e-03
360          	5.710490e-03	8.733800e-04	3.016930e-03	2.255760e-03
361          	5.442240e-03	8.729740e-04	3.009200e-03	2.256470e-03
362          	5.645620e-03	8.677390e-04	3.017940e-03	2.252240e-03
363          	5.433550e-03	8.714370e-04	3.018900e-03	2.269320e-03
364          	5.658770e-03	8.710220e-04	3.037810e-03	2.276990e-03
365          	5.485180e-03	8.723920e-04	3.037460e-03	2.282280e-03
366          	5.669090e-03	8.713440e-04	3.041380e-03	2.286690e-03
367          	5.510180e-03	8.730430e-04	3.045510e-03	2.301210e-03
368          	5.601130e-03	8.713240e-04	3.067450e-03	2.312670e-03
369          	5.548820e-03	8.698140e-04	3.064460e-03	2.317200e-03
370          	5.540060e-03	8.694160e-04	3.063900e-03	2.323050e-03
371          	5.499520e-03	8.659060e-04	3.051690e-03	2.325030e-03
372          	5.531670e-03	8.665180e-04	3.061930e-03	2.346720e-03
373          	5.491020e-03	8.644860e-04	3.048500e-03	2.352160e-03
374          	5.416040e-03	8.653060e-04	3.058010e-03	2.360320e-03
375          	5.416300e-03	8.652550e-04	3.055540e-03	2.365070e-03
376          	5.466600e-03	8.687070e-04	3.064480e-03	2.375050e-03
377          	5.365910e-03	8.698460e-04	3.057910e-03	2.375610e-03
378          	5.329660e-03	8.752810e-04	3.064150e-03	2.393430e-03
379          	5.459630e-03	8.755220e-04	3.061600e-03	2.396350e-03
380          	5.318430e-03	8.789910e-04	3.079970e-03	2.406120e-03
381          	5.521590e-03	8.776130e-04	3.069110e-03	2.411320e-03
382          	5.365980e-03	8.825050e-04	3.084900e-03	2.428730e-03
383          	5.491240e-03	8.816480e-04	3.088900e-03	2.446020e-03
384          	5.388840e-03	8.852940e-04	3.091030e-03	2.448130e-03
385          	5.513640e-03	8.822020e-04	3.091590e-03	2.454630e-03
386          	5.398690e-03	8.866310e-04	3.089290e-03	2.459780e-03
387          	5.444980e-03	8.852990e-04	3.095080e-03	2.468810e-03
388          	5.407040e-03	8.855520e-04	3.081080e-03	2.468090e-03
389          	5.401410e-03	8.805550e-04	3.079460e-03	2.463740e-03
390          	5.438490e-03	8.811010e-04	3.070050e-03	2.459340e-03
391          	5.356130e-03	8.756610e-04	3.072510e-03	2.452220e-03
392          	5.357290e-03	8.713440e-04	3.060240e-03	2.443010e-03
393          	5.389160e-03	8.664950e-04	3.051610e-03	2.435270e-03
394          	5.354650e-03	8.653690e-04	3.049400e-03	2.426190e-03
395          	5.336420e-03	8.622940e-04	3.049720e-03	2.423050e-03
396          	5.257870e-03	8.584100e-04	3.048450e-03	2.410670e-03
397          	5.344220e-03	8.534190e-04	3.041230e-03	2.402990e-03
398          	5.233560e-03	8.526730e-04	3.033440e-03	2.395020e-03
399          	5.363010e-03	8.512960e-04	3.028270e-03	2.401420e-03
